airlineID,routeID,TV,n_meals,planeTypeID
794,748,NULL,NULL,73
794,749,NULL,NULL,6
794,750,NULL,NULL,6
794,751,NULL,NULL,6
794,752,NULL,NULL,75
3258,752,NULL,NULL,123
794,753,NULL,NULL,75
21,754,NULL,NULL,15
794,754,NULL,NULL,73
794,755,NULL,NULL,73
4870,755,NULL,NULL,15
794,756,NULL,NULL,73
794,757,NULL,NULL,19
1355,758,NULL,NULL,71
794,759,NULL,NULL,73
794,760,NULL,NULL,75
794,761,NULL,NULL,75
794,762,NULL,NULL,6
794,763,NULL,NULL,6
794,764,NULL,NULL,6
794,765,NULL,NULL,6
794,766,NULL,NULL,75
794,767,NULL,NULL,75
794,768,NULL,NULL,75
794,769,NULL,NULL,75
21,770,NULL,NULL,13
794,770,NULL,NULL,75
794,771,NULL,NULL,6
21,772,NULL,NULL,13
794,772,NULL,NULL,73
794,773,NULL,NULL,75
794,774,NULL,NULL,6
794,775,NULL,NULL,75
794,776,NULL,NULL,6
794,777,NULL,NULL,6
794,778,NULL,NULL,75
21,779,NULL,NULL,15
794,779,NULL,NULL,75
21,780,NULL,NULL,13
794,780,NULL,NULL,75
794,781,NULL,NULL,75
794,782,NULL,NULL,6
21,783,NULL,NULL,13
794,783,NULL,NULL,73
794,784,NULL,NULL,6
794,785,NULL,NULL,6
794,786,NULL,NULL,6
794,787,NULL,NULL,6
794,788,NULL,NULL,73
794,789,NULL,NULL,75
794,790,NULL,NULL,75
21,791,NULL,NULL,13
794,791,NULL,NULL,75
21,792,NULL,NULL,15
794,792,NULL,NULL,75
794,793,NULL,NULL,6
794,794,NULL,NULL,73
2439,794,NULL,NULL,15
2822,794,NULL,NULL,15
5352,794,NULL,NULL,15
794,795,NULL,NULL,73
794,796,NULL,NULL,6
794,797,NULL,NULL,73
2439,797,NULL,NULL,15
2822,797,NULL,NULL,15
5352,797,NULL,NULL,15
794,798,NULL,NULL,6
21,799,NULL,NULL,13
794,799,NULL,NULL,19
794,800,NULL,NULL,90
794,801,NULL,NULL,6
794,802,NULL,NULL,6
794,803,NULL,NULL,6
794,804,NULL,NULL,75
4951,804,NULL,NULL,75
21,805,NULL,NULL,15
794,805,NULL,NULL,73
21,806,NULL,NULL,15
794,806,NULL,NULL,73
21,807,NULL,NULL,13
794,807,NULL,NULL,73
794,808,NULL,NULL,6
21,809,NULL,NULL,15
794,809,NULL,NULL,73
21,810,NULL,NULL,13
794,810,NULL,NULL,73
596,811,NULL,NULL,167
794,812,NULL,NULL,6
794,813,NULL,NULL,6
794,814,NULL,NULL,6
794,815,NULL,NULL,6
794,816,NULL,NULL,6
794,817,NULL,NULL,6
794,818,NULL,NULL,6
794,819,NULL,NULL,6
794,820,NULL,NULL,6
794,821,NULL,NULL,75
21,822,NULL,NULL,13
794,822,NULL,NULL,75
794,823,NULL,NULL,6
794,824,NULL,NULL,6
794,825,NULL,NULL,6
794,826,NULL,NULL,6
794,827,NULL,NULL,6
794,828,NULL,NULL,6
794,829,NULL,NULL,73
794,830,NULL,NULL,6
794,831,NULL,NULL,6
794,832,NULL,NULL,73
794,833,NULL,NULL,6
794,834,NULL,NULL,6
794,835,NULL,NULL,6
794,836,NULL,NULL,6
794,837,NULL,NULL,6
794,838,NULL,NULL,6
794,839,NULL,NULL,6
794,840,NULL,NULL,6
794,841,NULL,NULL,6
794,842,NULL,NULL,73
794,843,NULL,NULL,6
470,844,NULL,NULL,216
2682,844,NULL,NULL,166
470,845,NULL,NULL,216
330,846,NULL,NULL,20
1531,846,NULL,NULL,20
2682,846,NULL,NULL,166
3320,846,NULL,NULL,20
3321,846,NULL,NULL,20
5209,846,NULL,NULL,20
10094,846,NULL,NULL,15
16811,846,NULL,NULL,15
16942,846,NULL,NULL,74
17094,846,NULL,NULL,15
137,847,NULL,NULL,27
407,848,NULL,NULL,123
4248,848,NULL,NULL,75
20976,848,NULL,NULL,123
1750,849,NULL,NULL,50
18228,849,NULL,NULL,50
1750,850,NULL,NULL,50
18228,850,NULL,NULL,50
330,851,NULL,NULL,21
470,851,NULL,NULL,166
1531,851,NULL,NULL,21
2220,851,NULL,NULL,88
2682,851,NULL,NULL,166
3320,851,NULL,NULL,21
3321,851,NULL,NULL,21
5209,851,NULL,NULL,21
470,853,NULL,NULL,216
10094,853,NULL,NULL,15
16811,853,NULL,NULL,15
17094,853,NULL,NULL,15
470,855,NULL,NULL,216
470,856,NULL,NULL,216
137,858,NULL,NULL,20
2009,858,NULL,NULL,20
2220,858,NULL,NULL,88
3090,858,NULL,NULL,19
4248,858,NULL,NULL,75
10094,858,NULL,NULL,15
16811,858,NULL,NULL,15
17094,858,NULL,NULL,15
330,859,NULL,NULL,21
1531,859,NULL,NULL,21
3320,859,NULL,NULL,21
3321,859,NULL,NULL,21
5209,859,NULL,NULL,21
137,860,NULL,NULL,27
794,861,NULL,NULL,73
4248,862,NULL,NULL,75
407,866,NULL,NULL,123
595,866,NULL,NULL,13
3126,866,NULL,NULL,75
20976,866,NULL,NULL,123
407,867,NULL,NULL,74
595,867,NULL,NULL,13
1588,867,NULL,NULL,182
2035,867,NULL,NULL,182
4292,867,NULL,NULL,75
16960,867,NULL,NULL,182
20976,867,NULL,NULL,74
407,868,NULL,NULL,74
595,868,NULL,NULL,13
3126,868,NULL,NULL,75
20976,868,NULL,NULL,74
1588,869,NULL,NULL,182
2035,869,NULL,NULL,182
2105,869,NULL,NULL,53
4496,869,NULL,NULL,7
16960,869,NULL,NULL,182
17099,869,NULL,NULL,53
24,870,NULL,NULL,82
1355,870,NULL,NULL,82
4248,871,NULL,NULL,75
1588,872,NULL,NULL,182
2035,872,NULL,NULL,182
2105,872,NULL,NULL,53
16960,872,NULL,NULL,182
17099,872,NULL,NULL,53
596,873,NULL,NULL,19
1588,874,NULL,NULL,182
2035,874,NULL,NULL,182
2105,874,NULL,NULL,53
16960,874,NULL,NULL,182
17099,874,NULL,NULL,53
330,876,NULL,NULL,20
470,876,NULL,NULL,166
1531,876,NULL,NULL,21
2220,876,NULL,NULL,88
2682,876,NULL,NULL,166
3320,876,NULL,NULL,21
3321,876,NULL,NULL,21
5209,876,NULL,NULL,21
330,877,NULL,NULL,21
1531,877,NULL,NULL,20
3320,877,NULL,NULL,20
3321,877,NULL,NULL,20
5209,877,NULL,NULL,20
137,878,NULL,NULL,95
596,878,NULL,NULL,95
794,879,NULL,NULL,75
4248,880,NULL,NULL,75
137,881,NULL,NULL,20
2009,881,NULL,NULL,20
3090,881,NULL,NULL,20
137,882,NULL,NULL,20
407,882,NULL,NULL,74
2009,882,NULL,NULL,20
3090,882,NULL,NULL,20
20976,882,NULL,NULL,74
1355,883,NULL,NULL,94
407,884,NULL,NULL,74
595,884,NULL,NULL,13
596,884,NULL,NULL,19
1588,884,NULL,NULL,182
2035,884,NULL,NULL,182
16960,884,NULL,NULL,182
20976,884,NULL,NULL,74
595,885,NULL,NULL,13
595,886,NULL,NULL,13
778,886,NULL,NULL,64
16415,886,NULL,NULL,64
595,887,NULL,NULL,13
137,888,NULL,NULL,20
4248,889,NULL,NULL,75
407,890,NULL,NULL,20
1355,890,NULL,NULL,82
5347,890,NULL,NULL,29
20976,890,NULL,NULL,20
137,891,NULL,NULL,20
407,891,NULL,NULL,74
2009,891,NULL,NULL,20
3090,891,NULL,NULL,19
20976,891,NULL,NULL,74
137,892,NULL,NULL,20
2009,892,NULL,NULL,20
2220,892,NULL,NULL,88
3090,892,NULL,NULL,20
4248,892,NULL,NULL,75
4951,892,NULL,NULL,76
10094,892,NULL,NULL,15
16811,892,NULL,NULL,15
17094,892,NULL,NULL,15
137,893,NULL,NULL,20
2009,893,NULL,NULL,20
3090,893,NULL,NULL,20
794,894,NULL,NULL,75
4248,895,NULL,NULL,75
3740,896,NULL,NULL,15
4513,896,NULL,NULL,13
3740,897,NULL,NULL,15
5085,897,NULL,NULL,123
2548,898,NULL,NULL,13
32,899,NULL,NULL,13
3258,899,NULL,NULL,15
4870,899,NULL,NULL,15
32,900,NULL,NULL,13
3258,900,NULL,NULL,123
4513,900,NULL,NULL,13
137,901,NULL,NULL,17
3740,901,NULL,NULL,15
4513,901,NULL,NULL,13
137,902,NULL,NULL,13
4870,902,NULL,NULL,15
794,903,NULL,NULL,73
4870,903,NULL,NULL,15
4248,904,NULL,NULL,75
596,906,NULL,NULL,13
4870,906,NULL,NULL,13
3740,907,NULL,NULL,15
3740,908,NULL,NULL,15
5085,908,NULL,NULL,123
3740,909,NULL,NULL,15
4870,909,NULL,NULL,73
214,910,NULL,NULL,17
1868,910,NULL,NULL,87
4870,910,NULL,NULL,73
214,911,NULL,NULL,75
3740,912,NULL,NULL,17
4513,912,NULL,NULL,13
3740,913,NULL,NULL,17
3740,914,NULL,NULL,17
4870,914,NULL,NULL,73
3740,915,NULL,NULL,15
4870,915,NULL,NULL,73
1868,916,NULL,NULL,87
3740,916,NULL,NULL,17
4870,916,NULL,NULL,73
3740,917,NULL,NULL,15
32,918,NULL,NULL,15
3258,918,NULL,NULL,123
4513,918,NULL,NULL,13
5085,918,NULL,NULL,123
470,919,NULL,NULL,216
137,920,NULL,NULL,27
4248,921,NULL,NULL,75
137,922,NULL,NULL,187
1792,922,NULL,NULL,187
1531,923,NULL,NULL,75
4248,923,NULL,NULL,75
9818,923,NULL,NULL,15
4248,924,NULL,NULL,75
9818,924,NULL,NULL,15
4248,925,NULL,NULL,74
9818,925,NULL,NULL,15
2548,926,NULL,NULL,13
1531,927,NULL,NULL,21
3000,927,NULL,NULL,21
1531,928,NULL,NULL,21
3000,928,NULL,NULL,21
1531,929,NULL,NULL,93
2222,929,NULL,NULL,19
3000,929,NULL,NULL,21
3320,929,NULL,NULL,93
3321,929,NULL,NULL,93
5209,929,NULL,NULL,93
330,930,NULL,NULL,20
2222,930,NULL,NULL,19
3000,930,NULL,NULL,20
96,931,NULL,NULL,17
1531,931,NULL,NULL,13
5265,931,NULL,NULL,17
96,932,NULL,NULL,15
1531,932,NULL,NULL,15
2684,932,NULL,NULL,15
18643,932,NULL,NULL,15
137,933,NULL,NULL,182
1203,933,NULL,NULL,182
1531,933,NULL,NULL,47
2297,933,NULL,NULL,13
5213,933,NULL,NULL,13
137,934,NULL,NULL,182
1203,934,NULL,NULL,182
24,935,NULL,NULL,13
1355,935,NULL,NULL,13
1531,935,NULL,NULL,13
24,936,NULL,NULL,90
5265,936,NULL,NULL,91
330,937,NULL,NULL,20
1531,937,NULL,NULL,20
3320,937,NULL,NULL,20
3321,937,NULL,NULL,20
5209,937,NULL,NULL,20
330,938,NULL,NULL,20
1531,938,NULL,NULL,20
3320,938,NULL,NULL,20
3321,938,NULL,NULL,20
5209,938,NULL,NULL,20
330,939,NULL,NULL,21
1531,939,NULL,NULL,21
3320,939,NULL,NULL,21
3321,939,NULL,NULL,21
5209,939,NULL,NULL,21
10094,939,NULL,NULL,21
16811,939,NULL,NULL,21
17094,939,NULL,NULL,21
330,940,NULL,NULL,21
1531,940,NULL,NULL,20
3320,940,NULL,NULL,20
3321,940,NULL,NULL,20
4559,940,NULL,NULL,20
5209,940,NULL,NULL,20
330,941,NULL,NULL,20
1531,941,NULL,NULL,20
3320,941,NULL,NULL,20
3321,941,NULL,NULL,20
4292,941,NULL,NULL,20
5209,941,NULL,NULL,20
330,942,NULL,NULL,21
1531,942,NULL,NULL,21
3320,942,NULL,NULL,21
3321,942,NULL,NULL,21
5209,942,NULL,NULL,21
330,943,NULL,NULL,21
1531,943,NULL,NULL,21
3320,943,NULL,NULL,21
3321,943,NULL,NULL,21
5209,943,NULL,NULL,21
330,944,NULL,NULL,21
1317,944,NULL,NULL,11
1531,944,NULL,NULL,21
3320,944,NULL,NULL,21
3321,944,NULL,NULL,21
1531,946,NULL,NULL,21
3320,946,NULL,NULL,21
3321,946,NULL,NULL,21
5209,946,NULL,NULL,21
794,947,NULL,NULL,73
90,948,NULL,NULL,170
321,948,NULL,NULL,170
1531,948,NULL,NULL,13
2660,948,NULL,NULL,13
2822,948,NULL,NULL,17
1531,949,NULL,NULL,13
2684,949,NULL,NULL,15
4248,949,NULL,NULL,13
18643,949,NULL,NULL,15
4248,950,NULL,NULL,74
1531,951,NULL,NULL,13
2684,951,NULL,NULL,15
4248,951,NULL,NULL,13
18643,951,NULL,NULL,15
2350,952,NULL,NULL,13
1531,953,NULL,NULL,15
2350,953,NULL,NULL,17
2439,953,NULL,NULL,15
2822,953,NULL,NULL,15
4296,953,NULL,NULL,75
4869,953,NULL,NULL,13
4940,953,NULL,NULL,15
5265,953,NULL,NULL,13
5352,953,NULL,NULL,15
1531,954,NULL,NULL,15
2439,954,NULL,NULL,15
2660,954,NULL,NULL,15
2822,954,NULL,NULL,15
4296,954,NULL,NULL,75
5352,954,NULL,NULL,15
596,955,NULL,NULL,167
1531,955,NULL,NULL,47
3320,955,NULL,NULL,47
3321,955,NULL,NULL,47
4559,955,NULL,NULL,47
1355,956,NULL,NULL,183
312,957,NULL,NULL,177
312,957,NULL,NULL,180
1521,957,NULL,NULL,177
1521,957,NULL,NULL,180
312,958,NULL,NULL,182
1521,958,NULL,NULL,182
1531,958,NULL,NULL,182
333,959,NULL,NULL,20
1531,959,NULL,NULL,20
2222,959,NULL,NULL,20
333,960,NULL,NULL,72
1531,960,NULL,NULL,72
333,961,NULL,NULL,47
1531,961,NULL,NULL,47
3213,961,NULL,NULL,121
3320,961,NULL,NULL,47
3321,961,NULL,NULL,47
19610,961,NULL,NULL,121
137,962,NULL,NULL,15
1909,962,NULL,NULL,15
137,963,NULL,NULL,15
1909,963,NULL,NULL,15
2150,964,NULL,NULL,75
2297,964,NULL,NULL,15
2954,964,NULL,NULL,15
5213,964,NULL,NULL,15
214,965,NULL,NULL,75
866,965,NULL,NULL,75
1882,965,NULL,NULL,75
3926,965,NULL,NULL,75
2916,967,NULL,NULL,151
2548,968,NULL,NULL,13
2548,969,NULL,NULL,13
214,970,NULL,NULL,152
2548,970,NULL,NULL,13
2548,971,NULL,NULL,13
214,972,NULL,NULL,75
2547,972,NULL,NULL,17
214,973,NULL,NULL,75
214,974,NULL,NULL,75
214,975,NULL,NULL,75
214,976,NULL,NULL,75
214,977,NULL,NULL,75
214,978,NULL,NULL,75
137,979,NULL,NULL,49
1792,979,NULL,NULL,49
1073,981,NULL,NULL,170
96,982,NULL,NULL,17
3320,982,NULL,NULL,17
3321,982,NULL,NULL,17
96,983,NULL,NULL,15
1868,983,NULL,NULL,75
3320,983,NULL,NULL,15
3321,983,NULL,NULL,15
96,984,NULL,NULL,17
3320,984,NULL,NULL,17
3321,984,NULL,NULL,17
5265,984,NULL,NULL,17
24,985,NULL,NULL,21
5265,985,NULL,NULL,21
24,986,NULL,NULL,94
214,986,NULL,NULL,94
1355,986,NULL,NULL,94
2350,986,NULL,NULL,94
2822,986,NULL,NULL,94
3320,986,NULL,NULL,21
3321,986,NULL,NULL,21
3378,986,NULL,NULL,94
5209,986,NULL,NULL,21
5265,986,NULL,NULL,94
24,987,NULL,NULL,94
3320,987,NULL,NULL,29
3321,987,NULL,NULL,29
3378,987,NULL,NULL,95
24,988,NULL,NULL,15
214,988,NULL,NULL,15
1355,988,NULL,NULL,15
24,989,NULL,NULL,20
3320,989,NULL,NULL,27
3321,989,NULL,NULL,27
5265,989,NULL,NULL,20
214,990,NULL,NULL,15
214,991,NULL,NULL,13
3320,991,NULL,NULL,17
3321,991,NULL,NULL,17
4259,991,NULL,NULL,13
214,992,NULL,NULL,20
333,992,NULL,NULL,20
2222,992,NULL,NULL,20
3320,992,NULL,NULL,21
3321,992,NULL,NULL,21
5209,992,NULL,NULL,21
214,993,NULL,NULL,13
2222,993,NULL,NULL,13
2991,993,NULL,NULL,13
3320,993,NULL,NULL,15
3321,993,NULL,NULL,15
4319,993,NULL,NULL,15
19582,993,NULL,NULL,13
214,994,NULL,NULL,15
1868,994,NULL,NULL,75
214,995,NULL,NULL,15
3463,995,NULL,NULL,15
214,996,NULL,NULL,13
4329,996,NULL,NULL,13
214,997,NULL,NULL,152
214,998,NULL,NULL,170
2350,998,NULL,NULL,170
3320,998,NULL,NULL,17
3321,998,NULL,NULL,17
4319,998,NULL,NULL,17
214,999,NULL,NULL,15
1868,999,NULL,NULL,87
3320,999,NULL,NULL,17
3321,999,NULL,NULL,17
214,1000,NULL,NULL,166
1355,1000,NULL,NULL,166
3320,1000,NULL,NULL,170
3321,1000,NULL,NULL,170
90,1001,NULL,NULL,170
2220,1001,NULL,NULL,17
3200,1001,NULL,NULL,101
5309,1001,NULL,NULL,75
214,1002,NULL,NULL,15
1868,1002,NULL,NULL,87
3320,1002,NULL,NULL,13
3321,1002,NULL,NULL,13
214,1003,NULL,NULL,72
333,1003,NULL,NULL,72
3320,1003,NULL,NULL,17
3321,1003,NULL,NULL,17
214,1004,NULL,NULL,15
2220,1004,NULL,NULL,17
2660,1004,NULL,NULL,15
3320,1004,NULL,NULL,17
3321,1004,NULL,NULL,17
214,1005,NULL,NULL,170
491,1005,NULL,NULL,17
2220,1005,NULL,NULL,17
3320,1005,NULL,NULL,17
3321,1005,NULL,NULL,17
3661,1005,NULL,NULL,170
330,1006,NULL,NULL,21
3320,1006,NULL,NULL,21
3321,1006,NULL,NULL,21
4091,1006,NULL,NULL,96
4559,1006,NULL,NULL,21
5209,1006,NULL,NULL,21
5265,1006,NULL,NULL,96
330,1007,NULL,NULL,21
2220,1007,NULL,NULL,21
3320,1007,NULL,NULL,21
3321,1007,NULL,NULL,21
4319,1007,NULL,NULL,21
4533,1007,NULL,NULL,15
5209,1007,NULL,NULL,21
330,1008,NULL,NULL,13
1942,1008,NULL,NULL,15
330,1009,NULL,NULL,17
3320,1009,NULL,NULL,17
3321,1009,NULL,NULL,17
330,1010,NULL,NULL,13
330,1011,NULL,NULL,17
3320,1011,NULL,NULL,17
3321,1011,NULL,NULL,17
330,1012,NULL,NULL,21
3320,1012,NULL,NULL,21
3321,1012,NULL,NULL,21
330,1013,NULL,NULL,21
3320,1013,NULL,NULL,21
3321,1013,NULL,NULL,21
330,1014,NULL,NULL,82
1868,1014,NULL,NULL,90
3320,1014,NULL,NULL,82
3321,1014,NULL,NULL,82
330,1015,NULL,NULL,98
1317,1015,NULL,NULL,19
3320,1015,NULL,NULL,98
3321,1015,NULL,NULL,98
330,1016,NULL,NULL,98
3320,1016,NULL,NULL,82
3321,1016,NULL,NULL,82
137,1017,NULL,NULL,93
2009,1017,NULL,NULL,93
3090,1017,NULL,NULL,93
3320,1017,NULL,NULL,27
3321,1017,NULL,NULL,27
5209,1017,NULL,NULL,27
137,1018,NULL,NULL,12
3320,1018,NULL,NULL,17
3321,1018,NULL,NULL,17
137,1019,NULL,NULL,93
2009,1019,NULL,NULL,93
3090,1019,NULL,NULL,90
3320,1019,NULL,NULL,27
3321,1019,NULL,NULL,27
5209,1019,NULL,NULL,27
2220,1020,NULL,NULL,34
3320,1020,NULL,NULL,34
3321,1020,NULL,NULL,34
4435,1020,NULL,NULL,34
4464,1020,NULL,NULL,34
5209,1020,NULL,NULL,34
5265,1020,NULL,NULL,34
794,1021,NULL,NULL,73
3320,1021,NULL,NULL,13
3321,1021,NULL,NULL,13
218,1023,NULL,NULL,82
3320,1023,NULL,NULL,82
3321,1023,NULL,NULL,82
218,1024,NULL,NULL,103
218,1025,NULL,NULL,27
3320,1025,NULL,NULL,27
3321,1025,NULL,NULL,27
3320,1027,NULL,NULL,17
3321,1027,NULL,NULL,17
4248,1027,NULL,NULL,74
4248,1028,NULL,NULL,75
3320,1029,NULL,NULL,29
3321,1029,NULL,NULL,29
596,1030,NULL,NULL,13
1359,1030,NULL,NULL,97
3320,1030,NULL,NULL,17
3321,1030,NULL,NULL,17
596,1031,NULL,NULL,94
5309,1031,NULL,NULL,94
596,1032,NULL,NULL,167
807,1032,NULL,NULL,17
1531,1032,NULL,NULL,15
3320,1032,NULL,NULL,17
3321,1032,NULL,NULL,17
596,1033,NULL,NULL,94
5309,1033,NULL,NULL,94
1478,1034,NULL,NULL,72
3320,1034,NULL,NULL,170
3321,1034,NULL,NULL,170
3740,1035,NULL,NULL,15
312,1036,NULL,NULL,182
1521,1036,NULL,NULL,182
751,1037,NULL,NULL,15
2220,1037,NULL,NULL,13
3320,1037,NULL,NULL,13
3321,1037,NULL,NULL,13
4319,1037,NULL,NULL,15
751,1038,NULL,NULL,19
3320,1038,NULL,NULL,19
3321,1038,NULL,NULL,19
751,1039,NULL,NULL,27
3320,1039,NULL,NULL,27
3321,1039,NULL,NULL,27
751,1040,NULL,NULL,97
3320,1040,NULL,NULL,34
3321,1040,NULL,NULL,34
751,1041,NULL,NULL,19
1758,1041,NULL,NULL,20
3320,1041,NULL,NULL,34
3321,1041,NULL,NULL,34
751,1042,NULL,NULL,27
3320,1042,NULL,NULL,27
3321,1042,NULL,NULL,27
1756,1043,NULL,NULL,82
1680,1044,NULL,NULL,98
214,1045,NULL,NULL,75
214,1046,NULL,NULL,75
214,1047,NULL,NULL,75
214,1048,NULL,NULL,75
2916,1049,NULL,NULL,7
596,1050,NULL,NULL,64
2009,1050,NULL,NULL,64
3090,1050,NULL,NULL,64
4319,1051,NULL,NULL,74
2439,1052,NULL,NULL,15
2548,1052,NULL,NULL,13
2822,1052,NULL,NULL,15
5352,1052,NULL,NULL,15
137,1057,NULL,NULL,17
596,1057,NULL,NULL,17
2548,1057,NULL,NULL,13
2548,1058,NULL,NULL,13
2297,1059,NULL,NULL,13
2548,1059,NULL,NULL,13
5213,1059,NULL,NULL,13
2548,1060,NULL,NULL,13
214,1061,NULL,NULL,15
2548,1061,NULL,NULL,13
2297,1062,NULL,NULL,13
2548,1062,NULL,NULL,13
5213,1062,NULL,NULL,13
214,1066,NULL,NULL,15
2548,1066,NULL,NULL,13
491,1067,NULL,NULL,13
2548,1067,NULL,NULL,13
24,1068,NULL,NULL,15
214,1068,NULL,NULL,15
1355,1068,NULL,NULL,15
2548,1068,NULL,NULL,13
2297,1070,NULL,NULL,15
5213,1070,NULL,NULL,15
2297,1071,NULL,NULL,13
2548,1071,NULL,NULL,13
5213,1071,NULL,NULL,13
2297,1072,NULL,NULL,13
2548,1072,NULL,NULL,13
5213,1072,NULL,NULL,13
2297,1073,NULL,NULL,13
2548,1073,NULL,NULL,13
5213,1073,NULL,NULL,13
214,1074,NULL,NULL,152
214,1075,NULL,NULL,15
2548,1075,NULL,NULL,13
3463,1075,NULL,NULL,15
214,1077,NULL,NULL,15
1868,1077,NULL,NULL,87
2297,1077,NULL,NULL,13
2548,1077,NULL,NULL,13
5213,1077,NULL,NULL,13
1166,1078,NULL,NULL,13
1946,1078,NULL,NULL,13
5097,1078,NULL,NULL,13
2548,1079,NULL,NULL,13
2548,1080,NULL,NULL,13
2548,1081,NULL,NULL,13
214,1082,NULL,NULL,15
2548,1082,NULL,NULL,13
2548,1083,NULL,NULL,13
214,1084,NULL,NULL,15
2548,1084,NULL,NULL,13
137,1085,NULL,NULL,13
2297,1086,NULL,NULL,13
2548,1086,NULL,NULL,13
5213,1086,NULL,NULL,13
214,1087,NULL,NULL,15
491,1087,NULL,NULL,13
2548,1087,NULL,NULL,13
3320,1087,NULL,NULL,15
3321,1087,NULL,NULL,15
2548,1089,NULL,NULL,13
3320,1089,NULL,NULL,17
3321,1089,NULL,NULL,17
4559,1089,NULL,NULL,13
214,1091,NULL,NULL,15
214,1092,NULL,NULL,15
2439,1092,NULL,NULL,15
2822,1092,NULL,NULL,15
5352,1092,NULL,NULL,15
214,1093,NULL,NULL,15
214,1094,NULL,NULL,15
1868,1094,NULL,NULL,87
4573,1094,NULL,NULL,75
4951,1094,NULL,NULL,15
214,1095,NULL,NULL,15
214,1096,NULL,NULL,13
3320,1096,NULL,NULL,15
3321,1096,NULL,NULL,15
214,1097,NULL,NULL,75
1868,1097,NULL,NULL,87
214,1098,NULL,NULL,170
2350,1098,NULL,NULL,13
214,1099,NULL,NULL,15
214,1100,NULL,NULL,75
214,1101,NULL,NULL,15
1868,1101,NULL,NULL,87
214,1102,NULL,NULL,15
3320,1102,NULL,NULL,17
3321,1102,NULL,NULL,17
214,1103,NULL,NULL,152
333,1103,NULL,NULL,152
214,1104,NULL,NULL,15
2350,1104,NULL,NULL,15
214,1105,NULL,NULL,15
312,1106,NULL,NULL,177
312,1106,NULL,NULL,180
1521,1106,NULL,NULL,177
1521,1106,NULL,NULL,180
2548,1107,NULL,NULL,13
9818,1107,NULL,NULL,15
2548,1108,NULL,NULL,13
2548,1110,NULL,NULL,13
214,1111,NULL,NULL,75
1868,1111,NULL,NULL,87
2548,1111,NULL,NULL,15
4573,1111,NULL,NULL,75
2548,1112,NULL,NULL,15
2548,1113,NULL,NULL,13
2548,1114,NULL,NULL,13
2548,1115,NULL,NULL,13
2548,1116,NULL,NULL,13
2548,1117,NULL,NULL,13
214,1118,NULL,NULL,75
2548,1118,NULL,NULL,15
214,1119,NULL,NULL,74
2548,1119,NULL,NULL,13
2548,1120,NULL,NULL,13
2548,1121,NULL,NULL,13
2548,1122,NULL,NULL,13
2548,1123,NULL,NULL,13
2548,1124,NULL,NULL,13
2548,1125,NULL,NULL,13
4296,1125,NULL,NULL,75
2548,1126,NULL,NULL,13
2548,1127,NULL,NULL,13
2548,1128,NULL,NULL,13
2548,1130,NULL,NULL,15
214,1131,NULL,NULL,75
2548,1131,NULL,NULL,15
2548,1132,NULL,NULL,13
2548,1133,NULL,NULL,13
214,1134,NULL,NULL,75
2548,1134,NULL,NULL,13
2548,1136,NULL,NULL,13
2548,1138,NULL,NULL,13
2548,1139,NULL,NULL,13
214,1140,NULL,NULL,75
2548,1140,NULL,NULL,13
2548,1141,NULL,NULL,13
2548,1142,NULL,NULL,13
2548,1143,NULL,NULL,13
2548,1144,NULL,NULL,13
214,1145,NULL,NULL,75
2548,1145,NULL,NULL,13
3463,1145,NULL,NULL,15
214,1146,NULL,NULL,20
1868,1146,NULL,NULL,87
2548,1146,NULL,NULL,15
4296,1146,NULL,NULL,75
2548,1147,NULL,NULL,13
2548,1148,NULL,NULL,13
2548,1149,NULL,NULL,13
2548,1150,NULL,NULL,13
2548,1151,NULL,NULL,13
2548,1152,NULL,NULL,15
2548,1153,NULL,NULL,13
2548,1154,NULL,NULL,13
214,1155,NULL,NULL,75
866,1155,NULL,NULL,75
1882,1155,NULL,NULL,75
2548,1155,NULL,NULL,13
3926,1155,NULL,NULL,75
2548,1156,NULL,NULL,13
2548,1157,NULL,NULL,13
2548,1158,NULL,NULL,13
2548,1159,NULL,NULL,13
2548,1160,NULL,NULL,13
491,1161,NULL,NULL,13
2548,1161,NULL,NULL,13
2548,1162,NULL,NULL,13
2548,1163,NULL,NULL,13
214,1164,NULL,NULL,74
1355,1164,NULL,NULL,74
2350,1164,NULL,NULL,74
2548,1164,NULL,NULL,13
2660,1164,NULL,NULL,74
2548,1165,NULL,NULL,15
491,1166,NULL,NULL,13
2548,1166,NULL,NULL,13
3320,1166,NULL,NULL,186
3321,1166,NULL,NULL,186
2548,1167,NULL,NULL,13
2548,1169,NULL,NULL,13
2548,1170,NULL,NULL,13
2548,1172,NULL,NULL,15
4559,1172,NULL,NULL,15
214,1173,NULL,NULL,75
214,1174,NULL,NULL,75
4296,1174,NULL,NULL,75
214,1175,NULL,NULL,75
214,1176,NULL,NULL,75
214,1177,NULL,NULL,75
214,1178,NULL,NULL,74
3320,1178,NULL,NULL,17
3321,1178,NULL,NULL,17
214,1179,NULL,NULL,75
214,1180,NULL,NULL,75
4296,1180,NULL,NULL,75
596,1181,NULL,NULL,188
3090,1181,NULL,NULL,188
2421,1182,NULL,NULL,152
2916,1183,NULL,NULL,151
3320,1185,NULL,NULL,73
3321,1185,NULL,NULL,73
4319,1185,NULL,NULL,73
214,1186,NULL,NULL,75
2439,1186,NULL,NULL,15
